BrandName,Details,Sizes,MRP,SellPrice,Discount,Category
life,regular fit regular length cotton lycra womens jeans - black,"['26', '28', '30', '32', '34', '36']",1699.0,849.0,0.5,Westernwear
allen solly,womens solid formal shirt - light blue,"['Large', 'Small', 'X-Large', 'XX-Large']",1599.0,959.0,0.4,Westernwear
allen solly,solid polyester cotton round neck womens formal wear shirt - black,"['Large', 'Medium', 'Small', 'X-Large']",1599.0,959.0,0.4,Westernwear
zink london,solid regular fit cotton womens joggers - blue,['X-Large'],1899.0,1139.0,0.4,Westernwear
cover story,solid cotton spandex round neck womens t-shirt - pink,"['Large', 'Medium', 'X-Large', 'X-Small']",990.0,693.0,0.3,Westernwear
stop,solid regular neck cotton stretch womens formal shirt - black,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",999.0,499.0,0.5,Westernwear
fratini,printed viscose collar neck womens a-line dress - white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1599.0,799.0,0.5,Westernwear
faballey,solid crepe square neck womens dress - red,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1900.0,1520.0,0.2,Westernwear
rare,floral polyester v neck womens a-line dress - red,"['Large', 'Medium', 'Small', 'X-Large']",2099.0,944.0,0.55,Westernwear
zink london,solid cotton collar neck womens straight top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1599.0,959.0,0.4,Westernwear
fratini,embellished viscose blend round neck womens t-shirt - powder blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",999.0,499.0,0.5,Westernwear
stop,printed regular neck cotton womens formal shirt - sky blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",899.0,449.0,0.5,Westernwear
zink london,floral viscose tie up neck� womens top - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1799.0,1079.0,0.4,Westernwear
stop,solid viscose round neck womens regular top - off white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",799.0,399.0,0.5,Westernwear
van heusen,solid polyester v neck womens top - red,"['Medium', 'Small', 'X-Large', 'X-Small']",1699.0,999.0,0.41,Westernwear
zink london,printed viscose blend square neck womens dress - mustard,"['Large', 'Medium', 'Small', 'X-Large']",3199.0,1919.0,0.4,Westernwear
life,printed cotton slub round neck womens regular top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",899.0,449.0,0.5,Westernwear
rare,printed georgette off shoulder womens blouson top - navy,"['Large', 'Medium', 'Small', 'X-Large']",999.0,499.0,0.5,Westernwear
zink london,floral polyester round neck womens straight top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1399.0,839.0,0.4,Westernwear
life,checks cotton blend collar neck womens regular top - black,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1299.0,649.0,0.5,Westernwear
fratini,solid cotton round neck womens t-shirt - teal,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",799.0,399.0,0.5,Westernwear
latin quarters,dyed v-neck cotton womens regular dress - maroon,"['S', 'M', 'L', 'XL', 'XX-Large']",2499.0,1249.0,0.5,Westernwear
life,regular fit regular length cotton lycra womens jeans - ice,"['26', '28', '30', '32', '34', '36']",1299.0,649.0,0.5,Westernwear
life,solid cotton blend wide neck womens regular top - mid stone,"['Large', 'Medium', 'X-Large', 'X-Small']",1299.0,649.0,0.5,Westernwear
life,printed jersey round neck womens t-shirt - natural,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",599.0,299.0,0.5,Westernwear
rare,solid polyester blend womens regular top - peach,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,674.0,0.55,Westernwear
life,womens cotton lycra solid capri tights - black,"['28', '30', '32']",799.0,399.0,0.5,Westernwear
cover story,solid cotton round neck womens regular dress - pink,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2890.0,1734.0,0.4,Westernwear
fratini,regular fit regular length cotton blend womens jeans - mid stone,"['26', '28', '30', '32', '34', '36']",1299.0,649.0,0.5,Westernwear
fratini,solid v-neck jersey womens t-shirt - red,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",599.0,299.0,0.5,Westernwear
life,skinny fit regular length cotton lycra womens jeans - mid stone,"['26', '28', '30', '32', '34', '36']",999.0,499.0,0.5,Westernwear
rare,floral rayon round neck womens regular top - black,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,599.0,0.6,Westernwear
infuse,floral v neck rayon womens dress - light blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1299.0,649.0,0.5,Westernwear
infuse,embroidered cotton round neck womens regular fit t-shirt - purple,"['Large', 'Medium', 'Small', 'X-Small']",499.0,199.0,0.6,Westernwear
kraus,mom fit ankle length cotton womens jeans - black,"['28', '30', '32', '34', '36']",1795.0,1615.0,0.1,Westernwear
kraus,wide fit ankle length cotton womens jeans - blue,"['28', '30', '32', '34', '36']",1695.0,1525.0,0.1,Westernwear
allen solly,solid polyester regular fit womens trousers - black,"['26', '28', '30', '32', '34', '36']",1999.0,1599.0,0.2,Westernwear
zink london,tie and dye polyester square neck womens dress - pink,"['X-Large', 'XX-Large']",2499.0,1499.0,0.4,Westernwear
latin quarters,solid polyester womens casual wear jacket - gold,"['S', 'M']",2999.0,1499.0,0.5,Westernwear
kraus,heavy wash cotton slim fit womens jeans - light blue,"['28', '30', '32', '34', '36']",1895.0,1705.0,0.1,Westernwear
van heusen,solid polyester round neck womens dress - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",3499.0,1499.0,0.57,Westernwear
zink london,floral polyester round neck womens straight top - pink,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,899.0,0.4,Westernwear
and,solid round neck polyester womens straight top - black,"['8', '10', '12', '14']",2699.0,2159.0,0.2,Westernwear
and,floral square neck polyester womens flared gown - sage,"['8', '10', '12', '14', '16']",3499.0,2799.0,0.2,Westernwear
zink london,solid sweetheart neck viscose blend womens a-line dress - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",2499.0,1499.0,0.4,Westernwear
life,printed cotton lycra round neck womens t-shirt - pink,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",699.0,349.0,0.5,Westernwear
and,solid polyester v neck womens regular top - wine,"['8', '10', '12', '14', '16', '18']",1899.0,1519.0,0.2,Westernwear
life,embroidered viscose blend round neck womens t-shirt - white,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",899.0,449.0,0.5,Westernwear
stop,printed regular neck cotton womens formal shirt - white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",799.0,399.0,0.5,Westernwear
fratini,printed collar polyester womens regular top - off white,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1299.0,649.0,0.5,Westernwear
life,printed band collar polyester womens woven top - lilac,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",999.0,499.0,0.5,Westernwear
only,solid polyester viscose round neck womens t-shirt - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1299.0,779.0,0.4,Westernwear
zink london,solid cotton square neck womens dress - orange,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",2599.0,1559.0,0.4,Westernwear
zink london,floral polyester round neck womens dress - off white,"['Large', 'Medium', 'Small', 'X-Large']",2999.0,1799.0,0.4,Westernwear
zink london,printed cotton round neck womens t-shirt - black,"['Large', 'Small']",1299.0,399.0,0.69,Westernwear
fratini,printed polyester round neck womens a-line dress - off white,"['Error Size', 'Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1999.0,999.0,0.5,Westernwear
rare,floral polyester off shoulder womens regular top - black,"['Large', 'Medium', 'Small']",999.0,499.0,0.5,Westernwear
kraus,skinny fit ankle length cotton blend womens jeans - blue,"['28', '30', '32', '36', '38']",1695.0,847.0,0.5,Westernwear
pepe,checks viscose blend round neck womens casual shirt - lime green,"['Large', 'Medium', 'Small', 'X-Large']",1599.0,959.0,0.4,Westernwear
kraus,clean look cotton wide fit womens jeans - blue,"['28', '30', '32', '34', '36']",1595.0,1435.0,0.1,Westernwear
zink london,solid cotton round neck womens dress - lavender,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",3199.0,1919.0,0.4,Westernwear
zink london,womens regular fit solid round neck t-shirt - purple,"['Large', 'Small', 'X-Large']",1199.0,399.0,0.67,Westernwear
and,floral linen round neck womens straight dress - pink mix,"['8', '10', '12', '14', '16']",3899.0,3119.0,0.2,Westernwear
stop,solid viscose regular neck womens top - blush,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",999.0,499.0,0.5,Westernwear
madame,stripes polyester v neck womens top - blush,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1799.0,1259.0,0.3,Westernwear
and,solid polyester v neck womens regular dress - peach,"['8', '10', '12', '14', '16', '18']",2299.0,1149.0,0.5,Westernwear
zink london,solid polyester v neck womens dress - pink,"['Large', 'Medium', 'X-Large', 'XX-Large']",2999.0,1799.0,0.4,Westernwear
faballey,polka dots sweetheart neck georgette womens mini dress - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1950.0,1560.0,0.2,Westernwear
and,solid round neck polyester womens straight top - yellow,"['8', '10', '12', '14', '16', '18']",1699.0,1359.0,0.2,Westernwear
rare,stripes polyester boat neck womens regular top - maroon,"['Large', 'Medium', 'Small', 'X-Large']",1299.0,584.0,0.55,Westernwear
and,solid collar neck linen womens straight dresses - wine,"['8', '10', '12', '14', '16', '18']",3299.0,2639.0,0.2,Westernwear
van heusen,printed polyester round neck womens top - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1499.0,999.0,0.33,Westernwear
life,solid viscose blend wide neck womens t-shirt - powder blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1299.0,649.0,0.5,Westernwear
zink london,textured cotton off shoulder womens dress - baby pink,"['Large', 'Medium', 'Small', 'XX-Large']",3499.0,2099.0,0.4,Westernwear
life,solid viscose wide neck womens a-line dress - orange,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1499.0,749.0,0.5,Westernwear
altlife,printed polyester blend regular neck womens t-shirt - purple,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",599.0,299.0,0.5,Westernwear
fratini,printed viscose wide neck womens regular top - light blue,"['Large', 'Medium', 'Small', 'X-Large']",1199.0,599.0,0.5,Westernwear
life,printed collar neck polyester womens regular top - orange,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",999.0,499.0,0.5,Westernwear
rare,solid crepe v neck womens blouson top - navy,"['Large', 'Medium', 'Small']",1299.0,584.0,0.55,Westernwear
zink london,solid polyester blend regular fit womens pants - grey,['X-Large'],1899.0,1139.0,0.4,Westernwear
life,regular fit regular length denim womens jeans - ice,"['26', '28', '30', '32', '34', '36', 'Medium']",1699.0,849.0,0.5,Westernwear
altlife,solid cotton full length womens joggers - black,"['28', '30', '32', '34', '36']",999.0,499.0,0.5,Westernwear
rare,solid polyester round neck womens a-line dress - red,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,674.0,0.55,Westernwear
indya,shraddha kapoor for indya embellished hot wrap crop top - pink,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1300.0,1040.0,0.2,Westernwear
fratini,printed polyester v-neck womens a-line dress - lilac,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1899.0,949.0,0.5,Westernwear
life,printed viscose wide neck womens regular top - off white,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1199.0,599.0,0.5,Westernwear
zink london,printed polyester v neck womens top - multi,"['Large', 'Medium', 'Small', 'X-Large']",1499.0,899.0,0.4,Westernwear
rare,printed rayon round neck womens flared dress - maroon,['Medium'],2399.0,1079.0,0.55,Westernwear
latin quarters,dyed round neck polyester womens regular knit top - pink,"['S', 'M', 'L', 'XL', 'X-Small']",1599.0,799.0,0.5,Westernwear
fratini,solid viscose blend round neck womens t-shirt - lilac,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",699.0,349.0,0.5,Westernwear
life,skinny fit regular length cotton lycra womens jeans - indigo,"['26', '28', '30', '32', '34', '36']",1299.0,649.0,0.5,Westernwear
zink london,checks rayon womens shift dress - green,"['Large', 'Medium', 'X-Large']",2199.0,879.0,0.6,Westernwear
and,floral polyester round neck womens straight top - sage,"['8', '10', '12', '14', '16', '18']",2099.0,1679.0,0.2,Westernwear
altlife,patch work cotton regular neck womens top and shorts - lilac,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1299.0,649.0,0.5,Westernwear
life,viscose blend collar neck womens regular top - off white,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",899.0,449.0,0.5,Westernwear
juniper,printed short sleeves rayon womens full length jumpsuit - mustard,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2999.0,1799.0,0.4,Westernwear
kraus,light wash cotton skinny fit womens jeans - dark blue,"['28', '30', '32', '34']",1895.0,947.0,0.5,Westernwear
zink london,printed v neck polyester womens wrap dress - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2999.0,1499.0,0.5,Westernwear
life,skinny fit regular length cotton lycra womens jeans - black,"['26', '28', '30', '32', '34', '36']",1299.0,649.0,0.5,Westernwear
stop,regular fit regular length viscose blend womens treggings - black mix,"['28', '30', '32', '34', '36']",999.0,499.0,0.5,Westernwear
madame,pencil fit above knee cotton blend womens casual skirt - ice blue,"['26', '28', '30', '32', '34', '36']",2199.0,1319.0,0.4,Westernwear
faballey,textured georgette square neck womens regular dress - yellow,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2100.0,1680.0,0.2,Westernwear
zink london,womens regular fit solid round neck t-shirt - green,['X-Large'],1199.0,399.0,0.67,Westernwear
life,printed cotton blend hood womens sweatshirt - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1299.0,649.0,0.5,Westernwear
madame,solid polyester blend v neck womens dress - indigo,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",2699.0,1889.0,0.3,Westernwear
only,all over print cotton round neck womens t-shirt - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1999.0,1399.0,0.3,Westernwear
infuse,graphic cotton round neck womens regular fit t-shirt - peach,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",499.0,199.0,0.6,Westernwear
kraus,skinny ankle length cotton blend womens jeans - black,"['28', '30', '32', '34', '36', '38']",1895.0,1705.0,0.1,Westernwear
altlife,printed polyester blend regular neck womens t-shirt - old rose,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",799.0,399.0,0.5,Westernwear
and,floral polyester v neck womens flared top - black,"['8', '10', '14', '16', '18']",1999.0,1599.0,0.2,Westernwear
rare,floral polyester round neck womens a-line dress - black,"['Large', 'Medium', 'Small', 'X-Large']",1899.0,854.0,0.55,Westernwear
life,skinny fit regular length cotton lycra womens jeans - black,"['26', '28', '30', '32', '34', '36']",999.0,499.0,0.5,Westernwear
madame,printed polyester mandarin womens top - blue,"['Large', 'Medium', 'Small', 'X-Large', 'XX-Large']",1699.0,1019.0,0.4,Westernwear
rare,regular fit calf length crepe womens casual skirt - navy,"['Large', 'Medium', 'Small', 'X-Large']",1699.0,764.0,0.55,Westernwear
lovegen,skinny fit ankle length cottonwomens jeans - light blue,"['30', '32', '34']",1999.0,599.0,0.7,Westernwear
only,solid cotton peter pan collar womens casual shirt - blue,"['34', '36', '38', '40', '42']",2499.0,1499.0,0.4,Westernwear
zink london,regular fit full length viscose womens casual skirt - off white,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1899.0,1139.0,0.4,Westernwear
zink london,floral polyester square neck womens dress - green,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",2699.0,1619.0,0.4,Westernwear
faballey,textured crepe round neck womens midi dress - blue,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",2800.0,2240.0,0.2,Westernwear
infuse,floral v neck rayon womens dress - mauve,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small', 'XX-Large']",1299.0,649.0,0.5,Westernwear
only,solid cotton regular womens t-shirt - purple,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",1799.0,899.0,0.5,Westernwear
life,solid polyester blend round neck womens t-shirt - olive,"['Large', 'Medium', 'Small', 'X-Large', 'X-Small']",999.0,499.0,0.5,Westernwear
rare,solid regular fit polyester womens casual wear trousers - mustard,"['Medium', 'Small', 'X-Large']",1899.0,759.0,0.6,Westernwear
life,regular fit regular length cotton lycra womens jeans - indigo,"['26', '28', '30', '32']",999.0,499.0,0.5,Westernwear
zink london,checks tie up neck cotton womens casual shirt - white,"['Large', 'Medium', 'Small', 'X-Small', 'XX-Large']",1699.0,1019.0,0.4,Westernwear
van heusen,solid polyester regular fit womens jacket - maroon,"['Large', 'Medium', 'Small', 'X-Small']",4499.0,2499.0,0.44,Westernwear
